,order_id,product_id_ord,order_amount,day_of_week,quality_assessment,region,number_product
41379,41380,69,1180.2669251895509,0,6,Novosibirsk region,11
41380,41381,65,201.01729424773487,0,2,Moscow,4
41381,41382,27,995.4748195382215,0,1,Moscow region,2
41382,41383,59,1113.7181271920028,0,5,Leningrad region,12
41383,41384,74,15803.664670503786,1,3,Sverdlovsk region,12
41384,41385,5,635.7663952132939,0,2,Novosibirsk region,14
41385,41386,73,604.0496269970082,0,1,Moscow,1
41386,41387,98,796.1216275524662,0,2,Moscow region,1
41387,41388,94,497.7333279441067,0,2,Leningrad region,12
41388,41389,11,166.04204426548068,0,4,Sverdlovsk region,14
41389,41390,94,497.7333279441067,0,1,Novosibirsk region,7
41390,41391,87,3288.7307590781784,0,2,Moscow,13
41391,41392,36,260.2967766012207,0,1,Moscow region,12
41392,41393,18,9425.1432212045,1,7,Leningrad region,12
41393,41394,67,30.19304199674977,0,1,Sverdlovsk region,3
41394,41395,37,1253.1144914416623,0,5,Novosibirsk region,9
41395,41396,67,30.19304199674977,0,5,Moscow,11
41396,41397,30,3098.325990666074,0,4,Moscow region,2
41397,41398,45,4712.86138473949,1,10,Leningrad region,4
41398,41399,41,956.7395900644001,0,3,Sverdlovsk region,1
41399,41400,8,1036.4985586856592,0,6,Novosibirsk region,10
41400,41401,86,103.47277643616286,0,3,Moscow,3
41401,41402,53,20608.7700299446,1,5,Moscow region,2
41402,41403,65,201.01729424773487,0,6,Leningrad region,14
41403,41404,7,4844.7768573382355,1,3,Sverdlovsk region,7
41404,41405,1,3440.1265150597756,0,5,Novosibirsk region,10
41405,41406,81,815.9342807184619,0,3,Moscow,12
41406,41407,19,3064.0454424424356,0,6,Moscow region,9
41407,41408,6,312.3670604397639,0,1,Leningrad region,4
41408,41409,45,4712.86138473949,1,9,Sverdlovsk region,5
41409,41410,59,1113.7181271920028,0,2,Novosibirsk region,5
41410,41411,17,1507.195900611043,0,3,Moscow,14
41411,41412,68,671.4580874340995,0,2,Moscow region,4
41412,41413,80,2841.394938277023,0,5,Leningrad region,12
41413,41414,41,956.7395900644001,0,3,Sverdlovsk region,6
41414,41415,67,30.19304199674977,0,4,Novosibirsk region,14
41415,41416,76,3479.8189685617717,0,1,Moscow,10
41416,41417,41,956.7395900644001,0,4,Moscow region,9
41417,41418,79,1324.6617418168785,0,3,Leningrad region,11
41418,41419,2,3351.826048509307,0,4,Sverdlovsk region,14
41419,41420,91,2377.0415503557633,0,5,Novosibirsk region,8
41420,41421,45,4712.86138473949,1,10,Moscow,9
41421,41422,38,11061.179429889095,1,7,Moscow region,2
41422,41423,33,4806.03792245232,1,8,Leningrad region,2
41423,41424,79,1324.6617418168785,0,6,Sverdlovsk region,13
41424,41425,81,815.9342807184619,0,1,Novosibirsk region,4
41425,41426,41,956.7395900644001,0,1,Moscow,11
41426,41427,17,1507.195900611043,0,6,Moscow region,11
41427,41428,27,995.4748195382215,0,1,Leningrad region,14
41428,41429,29,2654.7088415145663,0,2,Sverdlovsk region,13
41429,41430,18,9425.1432212045,1,9,Novosibirsk region,12
41430,41431,10,930.2902909719237,0,3,Moscow,12
41431,41432,20,868.5765842056575,0,5,Moscow region,2
41432,41433,72,19776.443678516436,1,4,Leningrad region,12
41433,41434,99,1017.402259832958,0,1,Sverdlovsk region,1
41434,41435,20,868.5765842056575,0,1,Novosibirsk region,5
41435,41436,92,837.3007368437757,0,1,Moscow,6
41436,41437,44,5984.022234825102,1,9,Moscow region,4
41437,41438,27,995.4748195382215,0,4,Leningrad region,13
41438,41439,44,5984.022234825102,1,5,Sverdlovsk region,4
41439,41440,21,116.635777911937,0,1,Novosibirsk region,2
41440,41441,80,2841.394938277023,0,5,Moscow,12
41441,41442,69,1180.2669251895509,0,4,Moscow region,3
41442,41443,64,8203.568153534587,1,4,Leningrad region,1
41443,41444,93,5311.341568789805,1,8,Sverdlovsk region,12
41444,41445,56,2852.9518771096864,0,6,Novosibirsk region,7
41445,41446,11,166.04204426548068,0,1,Moscow,13
41446,41447,9,4944.032213587976,1,9,Moscow region,9
41447,41448,28,1202.0860092482405,0,3,Leningrad region,12
41448,41449,6,312.3670604397639,0,3,Sverdlovsk region,8
41449,41450,13,3820.9618394109816,1,10,Novosibirsk region,11
41450,41451,80,2841.394938277023,0,1,Moscow,6
41451,41452,4,289.23800825574665,0,2,Moscow region,8
41452,41453,41,956.7395900644001,0,5,Leningrad region,13
41453,41454,58,8681.774695722743,1,5,Sverdlovsk region,9
41454,41455,95,10055.732465470695,1,4,Novosibirsk region,8
41455,41456,60,3209.275411902527,0,1,Moscow,7
41456,41457,29,2654.7088415145663,0,5,Moscow region,10
41457,41458,20,868.5765842056575,0,2,Leningrad region,3
41458,41459,97,8363.97247601507,1,10,Sverdlovsk region,14
41459,41460,20,868.5765842056575,0,1,Novosibirsk region,11
41460,41461,56,2852.9518771096864,0,2,Moscow,7
41461,41462,79,1324.6617418168785,0,6,Moscow region,3
41462,41463,90,4111.041882085058,1,7,Leningrad region,4
41463,41464,46,6284.403882827816,1,8,Sverdlovsk region,7
41464,41465,78,428.5518808724182,0,3,Novosibirsk region,5
41465,41466,4,289.23800825574665,0,4,Moscow,14
41466,41467,80,2841.394938277023,0,4,Moscow region,10
41467,41468,84,228.79879303505825,0,2,Leningrad region,9
41468,41469,42,271.9352393966777,0,3,Sverdlovsk region,9
41469,41470,61,347.3315263615517,0,5,Novosibirsk region,8
41470,41471,71,12846.124526546275,1,9,Moscow,7
41471,41472,68,671.4580874340995,0,4,Moscow region,14
41472,41473,22,8658.54681068168,1,6,Leningrad region,9
41473,41474,16,5771.883307906414,1,7,Sverdlovsk region,1
41474,41475,55,357.57227259671777,0,3,Novosibirsk region,10
41475,41476,99,1017.402259832958,0,2,Moscow,1
41476,41477,74,15803.664670503786,1,8,Moscow region,8
41477,41478,18,9425.1432212045,1,4,Leningrad region,14
41478,41479,16,5771.883307906414,1,3,Sverdlovsk region,2
41479,41480,3,1259.5067823665365,0,2,Novosibirsk region,12
41480,41481,68,671.4580874340995,0,4,Moscow,10
41481,41482,15,299.79442682160163,0,2,Moscow region,10
41482,41483,70,5898.278813520219,1,8,Leningrad region,14
41483,41484,1,3440.1265150597756,0,5,Sverdlovsk region,2
41484,41485,8,1036.4985586856592,0,6,Novosibirsk region,7
41485,41486,94,497.7333279441067,0,3,Moscow,13
41486,41487,64,8203.568153534587,1,9,Moscow region,5
41487,41488,48,1283.356059749658,0,4,Leningrad region,13
41488,41489,30,3098.325990666074,0,1,Sverdlovsk region,13
41489,41490,28,1202.0860092482405,0,3,Novosibirsk region,7
41490,41491,78,428.5518808724182,0,3,Moscow,12
41491,41492,80,2841.394938277023,0,1,Moscow region,5
41492,41493,84,228.79879303505825,0,6,Leningrad region,8
41493,41494,57,1250.7300733236812,0,3,Sverdlovsk region,6
41494,41495,72,19776.443678516436,1,9,Novosibirsk region,10
41495,41496,5,635.7663952132939,0,3,Moscow,3
41496,41497,17,1507.195900611043,0,4,Moscow region,1
41497,41498,68,671.4580874340995,0,6,Leningrad region,9
41498,41499,42,271.9352393966777,0,3,Sverdlovsk region,2
41499,41500,96,2936.6833128395147,0,1,Novosibirsk region,12
41500,41501,92,837.3007368437757,0,3,Moscow,2
41501,41502,99,1017.402259832958,0,4,Moscow region,5
41502,41503,45,4712.86138473949,1,7,Leningrad region,4
41503,41504,59,1113.7181271920028,0,4,Sverdlovsk region,3
41504,41505,7,4844.7768573382355,1,4,Novosibirsk region,11
41505,41506,34,1835.1835368623247,0,4,Moscow,13
41506,41507,20,868.5765842056575,0,3,Moscow region,14
41507,41508,18,9425.1432212045,1,5,Leningrad region,14
41508,41509,19,3064.0454424424356,0,4,Sverdlovsk region,14
41509,41510,51,2626.6788336699783,0,6,Novosibirsk region,10
41510,41511,67,30.19304199674977,0,4,Moscow,1
41511,41512,30,3098.325990666074,0,2,Moscow region,7
41512,41513,61,347.3315263615517,0,2,Leningrad region,5
41513,41514,97,8363.97247601507,1,10,Sverdlovsk region,2
41514,41515,62,11932.268584253756,1,9,Novosibirsk region,2
41515,41516,10,930.2902909719237,0,6,Moscow,10
41516,41517,45,4712.86138473949,1,8,Moscow region,13
41517,41518,13,3820.9618394109816,1,6,Leningrad region,12
41518,41519,64,8203.568153534587,1,4,Sverdlovsk region,1
41519,41520,55,357.57227259671777,0,1,Novosibirsk region,11
41520,41521,24,11057.415949130127,1,8,Moscow,7
41521,41522,6,312.3670604397639,0,4,Moscow region,11
41522,41523,47,1582.5156202485107,0,4,Leningrad region,7
41523,41524,67,30.19304199674977,0,3,Sverdlovsk region,3
41524,41525,55,357.57227259671777,0,5,Novosibirsk region,8
41525,41526,74,15803.664670503786,1,10,Moscow,9
41526,41527,51,2626.6788336699783,0,5,Moscow region,4
41527,41528,15,299.79442682160163,0,1,Leningrad region,7
41528,41529,68,671.4580874340995,0,6,Sverdlovsk region,11
41529,41530,43,4529.601785201896,1,10,Novosibirsk region,1
41530,41531,48,1283.356059749658,0,5,Moscow,5
41531,41532,3,1259.5067823665365,0,1,Moscow region,9
41532,41533,71,12846.124526546275,1,3,Leningrad region,2
41533,41534,74,15803.664670503786,1,3,Sverdlovsk region,1
41534,41535,70,5898.278813520219,1,10,Novosibirsk region,1
41535,41536,3,1259.5067823665365,0,1,Moscow,1
41536,41537,32,1664.396055731571,0,1,Moscow region,11
41537,41538,86,103.47277643616286,0,4,Leningrad region,3
41538,41539,35,1123.91035220221,0,4,Sverdlovsk region,11
41539,41540,36,260.2967766012207,0,1,Novosibirsk region,9
41540,41541,35,1123.91035220221,0,1,Moscow,10
41541,41542,24,11057.415949130127,1,5,Moscow region,6
41542,41543,24,11057.415949130127,1,4,Leningrad region,7
41543,41544,89,2916.673528383257,0,4,Sverdlovsk region,9
41544,41545,26,1033.141893562235,0,4,Novosibirsk region,7
41545,41546,16,5771.883307906414,1,3,Moscow,9
41546,41547,20,868.5765842056575,0,2,Moscow region,3
41547,41548,72,19776.443678516436,1,5,Leningrad region,2
41548,41549,6,312.3670604397639,0,5,Sverdlovsk region,2
41549,41550,29,2654.7088415145663,0,4,Novosibirsk region,9
41550,41551,59,1113.7181271920028,0,3,Moscow,10
41551,41552,27,995.4748195382215,0,6,Moscow region,5
41552,41553,9,4944.032213587976,1,10,Leningrad region,2
41553,41554,13,3820.9618394109816,1,3,Sverdlovsk region,8
41554,41555,30,3098.325990666074,0,1,Novosibirsk region,14
41555,41556,89,2916.673528383257,0,2,Moscow,14
41556,41557,33,4806.03792245232,1,9,Moscow region,14
41557,41558,39,1632.4448660204691,0,2,Leningrad region,8
41558,41559,56,2852.9518771096864,0,1,Sverdlovsk region,5
41559,41560,72,19776.443678516436,1,4,Novosibirsk region,6
41560,41561,99,1017.402259832958,0,5,Moscow,2
41561,41562,98,796.1216275524662,0,1,Moscow region,8
41562,41563,78,428.5518808724182,0,2,Leningrad region,9
41563,41564,96,2936.6833128395147,0,4,Sverdlovsk region,2
41564,41565,15,299.79442682160163,0,5,Novosibirsk region,13
41565,41566,17,1507.195900611043,0,4,Moscow,14
41566,41567,88,94.27268159286189,0,6,Moscow region,14
41567,41568,90,4111.041882085058,1,5,Leningrad region,8
41568,41569,7,4844.7768573382355,1,7,Sverdlovsk region,9
41569,41570,32,1664.396055731571,0,3,Novosibirsk region,7
41570,41571,85,5357.659968395543,1,6,Moscow,9
41571,41572,50,7574.6620600965925,1,9,Moscow region,11
41572,41573,42,271.9352393966777,0,1,Leningrad region,14
41573,41574,8,1036.4985586856592,0,2,Sverdlovsk region,1
41574,41575,51,2626.6788336699783,0,2,Novosibirsk region,5
41575,41576,47,1582.5156202485107,0,5,Moscow,9
41576,41577,13,3820.9618394109816,1,6,Moscow region,2
41577,41578,90,4111.041882085058,1,6,Leningrad region,1
41578,41579,73,604.0496269970082,0,1,Sverdlovsk region,11
41579,41580,29,2654.7088415145663,0,5,Novosibirsk region,2
41580,41581,11,166.04204426548068,0,1,Moscow,11
41581,41582,25,8267.099390506328,1,8,Moscow region,3
41582,41583,87,3288.7307590781784,0,2,Leningrad region,1
41583,41584,60,3209.275411902527,0,3,Sverdlovsk region,13
41584,41585,15,299.79442682160163,0,1,Novosibirsk region,2
41585,41586,45,4712.86138473949,1,3,Moscow,12
41586,41587,92,837.3007368437757,0,3,Moscow region,2
41587,41588,53,20608.7700299446,1,9,Leningrad region,9
41588,41589,27,995.4748195382215,0,6,Sverdlovsk region,12
41589,41590,68,671.4580874340995,0,4,Novosibirsk region,4
41590,41591,19,3064.0454424424356,0,5,Moscow,2
41591,41592,47,1582.5156202485107,0,4,Moscow region,1
41592,41593,60,3209.275411902527,0,1,Leningrad region,3
41593,41594,69,1180.2669251895509,0,5,Sverdlovsk region,2
41594,41595,55,357.57227259671777,0,6,Novosibirsk region,14
41595,41596,95,10055.732465470695,1,7,Moscow,7
41596,41597,74,15803.664670503786,1,4,Moscow region,1
41597,41598,40,16862.020253670034,1,5,Leningrad region,7
41598,41599,28,1202.0860092482405,0,4,Sverdlovsk region,11
41599,41600,91,2377.0415503557633,0,2,Novosibirsk region,9
41600,41601,56,2852.9518771096864,0,2,Moscow,1
41601,41602,83,225.93281829143814,0,5,Moscow region,8
41602,41603,90,4111.041882085058,1,8,Leningrad region,14
41603,41604,86,103.47277643616286,0,6,Sverdlovsk region,13
41604,41605,13,3820.9618394109816,1,3,Novosibirsk region,8
41605,41606,80,2841.394938277023,0,1,Moscow,8
41606,41607,31,683.0752997378595,0,2,Moscow region,10
41607,41608,71,12846.124526546275,1,4,Leningrad region,10
41608,41609,65,201.01729424773487,0,3,Sverdlovsk region,7
41609,41610,50,7574.6620600965925,1,6,Novosibirsk region,5
41610,41611,21,116.635777911937,0,5,Moscow,11
41611,41612,37,1253.1144914416623,0,1,Moscow region,3
41612,41613,65,201.01729424773487,0,3,Leningrad region,10
41613,41614,14,1056.0474726593802,0,4,Sverdlovsk region,2
41614,41615,70,5898.278813520219,1,7,Novosibirsk region,2
41615,41616,3,1259.5067823665365,0,3,Moscow,6
41616,41617,42,271.9352393966777,0,4,Moscow region,4
41617,41618,13,3820.9618394109816,1,6,Leningrad region,1
41618,41619,55,357.57227259671777,0,6,Sverdlovsk region,3
41619,41620,67,30.19304199674977,0,6,Novosibirsk region,12
41620,41621,93,5311.341568789805,1,8,Moscow,7
41621,41622,66,1510.729934348859,0,5,Moscow region,14
41622,41623,24,11057.415949130127,1,7,Leningrad region,8
41623,41624,55,357.57227259671777,0,4,Sverdlovsk region,7
41624,41625,15,299.79442682160163,0,4,Novosibirsk region,10
41625,41626,99,1017.402259832958,0,6,Moscow,12
41626,41627,82,1729.5199502744192,0,1,Moscow region,1
41627,41628,14,1056.0474726593802,0,6,Leningrad region,12
41628,41629,13,3820.9618394109816,1,4,Sverdlovsk region,1
41629,41630,56,2852.9518771096864,0,2,Novosibirsk region,8
41630,41631,53,20608.7700299446,1,7,Moscow,12
41631,41632,58,8681.774695722743,1,8,Moscow region,12
41632,41633,62,11932.268584253756,1,5,Leningrad region,1
41633,41634,39,1632.4448660204691,0,1,Sverdlovsk region,11
41634,41635,73,604.0496269970082,0,6,Novosibirsk region,13
41635,41636,55,357.57227259671777,0,4,Moscow,13
41636,41637,86,103.47277643616286,0,1,Moscow region,10
41637,41638,22,8658.54681068168,1,3,Leningrad region,3
41638,41639,33,4806.03792245232,1,9,Sverdlovsk region,5
41639,41640,7,4844.7768573382355,1,5,Novosibirsk region,14
41640,41641,81,815.9342807184619,0,6,Moscow,10
41641,41642,93,5311.341568789805,1,6,Moscow region,8
41642,41643,88,94.27268159286189,0,4,Leningrad region,8
41643,41644,74,15803.664670503786,1,9,Sverdlovsk region,11
41644,41645,45,4712.86138473949,1,8,Novosibirsk region,12
41645,41646,52,2884.931130543534,0,4,Moscow,11
41646,41647,51,2626.6788336699783,0,4,Moscow region,13
41647,41648,19,3064.0454424424356,0,3,Leningrad region,3
41648,41649,54,131.76052473491197,0,2,Sverdlovsk region,9
41649,41650,28,1202.0860092482405,0,6,Novosibirsk region,12
41650,41651,18,9425.1432212045,1,5,Moscow,7
41651,41652,13,3820.9618394109816,1,10,Moscow region,12
41652,41653,95,10055.732465470695,1,8,Leningrad region,8
41653,41654,55,357.57227259671777,0,2,Sverdlovsk region,10
41654,41655,35,1123.91035220221,0,2,Novosibirsk region,5
41655,41656,38,11061.179429889095,1,8,Moscow,12
41656,41657,4,289.23800825574665,0,3,Moscow region,1
41657,41658,49,1079.8649953162285,0,3,Leningrad region,2
41658,41659,84,228.79879303505825,0,5,Sverdlovsk region,14
41659,41660,38,11061.179429889095,1,9,Novosibirsk region,6
41660,41661,48,1283.356059749658,0,1,Moscow,6
41661,41662,44,5984.022234825102,1,4,Moscow region,1
41662,41663,85,5357.659968395543,1,10,Leningrad region,9
41663,41664,64,8203.568153534587,1,5,Sverdlovsk region,14
41664,41665,28,1202.0860092482405,0,3,Novosibirsk region,4
41665,41666,79,1324.6617418168785,0,4,Moscow,9
41666,41667,72,19776.443678516436,1,4,Moscow region,12
41667,41668,92,837.3007368437757,0,2,Leningrad region,9
41668,41669,35,1123.91035220221,0,5,Sverdlovsk region,4
41669,41670,91,2377.0415503557633,0,6,Novosibirsk region,5
41670,41671,93,5311.341568789805,1,9,Moscow,10
41671,41672,16,5771.883307906414,1,9,Moscow region,13
41672,41673,10,930.2902909719237,0,4,Leningrad region,8
41673,41674,18,9425.1432212045,1,6,Sverdlovsk region,13
41674,41675,94,497.7333279441067,0,6,Novosibirsk region,6
41675,41676,56,2852.9518771096864,0,5,Moscow,10
41676,41677,49,1079.8649953162285,0,4,Moscow region,13
41677,41678,14,1056.0474726593802,0,3,Leningrad region,13
41678,41679,82,1729.5199502744192,0,2,Sverdlovsk region,13
41679,41680,64,8203.568153534587,1,4,Novosibirsk region,8
41680,41681,1,3440.1265150597756,0,1,Moscow,2
41681,41682,56,2852.9518771096864,0,3,Moscow region,12
41682,41683,67,30.19304199674977,0,1,Leningrad region,11
41683,41684,88,94.27268159286189,0,6,Sverdlovsk region,14
41684,41685,86,103.47277643616286,0,3,Novosibirsk region,11
41685,41686,4,289.23800825574665,0,6,Moscow,1
41686,41687,66,1510.729934348859,0,5,Moscow region,3
41687,41688,47,1582.5156202485107,0,6,Leningrad region,8
41688,41689,3,1259.5067823665365,0,6,Sverdlovsk region,10
41689,41690,59,1113.7181271920028,0,3,Novosibirsk region,6
41690,41691,93,5311.341568789805,1,4,Moscow,11
41691,41692,75,620.7347474720593,0,2,Moscow region,9
41692,41693,36,260.2967766012207,0,2,Leningrad region,4
41693,41694,41,956.7395900644001,0,3,Sverdlovsk region,2
41694,41695,95,10055.732465470695,1,5,Novosibirsk region,4
41695,41696,96,2936.6833128395147,0,5,Moscow,12
41696,41697,18,9425.1432212045,1,4,Moscow region,14
41697,41698,19,3064.0454424424356,0,5,Leningrad region,2
41698,41699,78,428.5518808724182,0,1,Sverdlovsk region,11
41699,41700,89,2916.673528383257,0,2,Novosibirsk region,4
41700,41701,86,103.47277643616286,0,6,Moscow,4
41701,41702,3,1259.5067823665365,0,6,Moscow region,7
41702,41703,20,868.5765842056575,0,6,Leningrad region,4
41703,41704,53,20608.7700299446,1,4,Sverdlovsk region,10
41704,41705,16,5771.883307906414,1,7,Novosibirsk region,10
41705,41706,87,3288.7307590781784,0,5,Moscow,13
41706,41707,97,8363.97247601507,1,7,Moscow region,12
41707,41708,27,995.4748195382215,0,5,Leningrad region,1
41708,41709,77,16405.18138236295,1,9,Sverdlovsk region,5
41709,41710,49,1079.8649953162285,0,1,Novosibirsk region,4
41710,41711,69,1180.2669251895509,0,4,Moscow,12
41711,41712,82,1729.5199502744192,0,4,Moscow region,12
41712,41713,12,2679.543413943801,0,1,Leningrad region,2
41713,41714,23,1359.1018453504219,0,2,Sverdlovsk region,13
41714,41715,36,260.2967766012207,0,3,Novosibirsk region,8
41715,41716,89,2916.673528383257,0,1,Moscow,6
41716,41717,12,2679.543413943801,0,1,Moscow region,11
41717,41718,98,796.1216275524662,0,5,Leningrad region,3
41718,41719,91,2377.0415503557633,0,1,Sverdlovsk region,7
41719,41720,80,2841.394938277023,0,2,Novosibirsk region,12
41720,41721,96,2936.6833128395147,0,3,Moscow,3
41721,41722,88,94.27268159286189,0,6,Moscow region,13
41722,41723,71,12846.124526546275,1,9,Leningrad region,4
41723,41724,75,620.7347474720593,0,3,Sverdlovsk region,13
41724,41725,56,2852.9518771096864,0,2,Novosibirsk region,13
41725,41726,44,5984.022234825102,1,4,Moscow,7
41726,41727,67,30.19304199674977,0,4,Moscow region,13
41727,41728,68,671.4580874340995,0,5,Leningrad region,1
41728,41729,72,19776.443678516436,1,6,Sverdlovsk region,8
41729,41730,33,4806.03792245232,1,3,Novosibirsk region,6
41730,41731,53,20608.7700299446,1,5,Moscow,14
41731,41732,48,1283.356059749658,0,5,Moscow region,9
41732,41733,55,357.57227259671777,0,1,Leningrad region,1
